date,time,Temperature(c),relative_humidity_2m (%),dew_point(2m),precipitation (mm),pressure_msl (hPa),surface_pressure (hPa),wind_speed_10m (km/h)
03-03-2024,21:00,19.5,74,14.7,0,1012.1,933.7,5.2
03-03-2024,22:00,18.8,72,13.6,0,1012.1,933.5,5.6
03-03-2024,23:00,18.2,61,10.6,0,1012.5,933.7,5.1
04-03-2024,00:00,17.8,60,10,0,1012.5,933.6,4.1
04-03-2024,01:00,17.3,57,8.7,0,1013.6,934.5,3.6
04-03-2024,02:00,17.5,61,9.9,0,1014.2,935.1,2.8
04-03-2024,03:00,19.2,55,10,0,1015.1,936.4,1.8
04-03-2024,04:00,20.3,47,8.6,0,1015.9,937.4,5.9
04-03-2024,05:00,21.5,46,9.4,0,1015.8,937.6,4.7
04-03-2024,06:00,23.1,42,9.5,0,1015.8,938,2.6
04-03-2024,07:00,24.6,39,9.8,0,1014.8,937.5,0.8
04-03-2024,08:00,26,36,9.8,0,1014.1,937.2,3.2
04-03-2024,09:00,26.9,33,9.3,0,1012.8,936.2,5.5
04-03-2024,10:00,27.3,29,7.7,0,1011.7,935.3,7.9
04-03-2024,11:00,27.4,23,4.4,0,1011.4,935,9
04-03-2024,12:00,26.6,31,8.1,0,1011.2,934.6,6.9
04-03-2024,13:00,23.4,34,6.6,0,1012.7,935.2,6.9
04-03-2024,14:00,21.7,34,5.1,0,1014.1,936.1,6.4
04-03-2024,15:00,20.3,38,5.5,0,1015.1,936.7,5.5
04-03-2024,16:00,19.3,43,6.4,0,1015.6,936.9,3.8
04-03-2024,17:00,18.8,45,6.6,0,1015.8,936.9,3.3
04-03-2024,18:00,18,48,6.8,0,1015.9,936.8,2.7
04-03-2024,19:00,17.4,48,6.3,0,1015.7,936.5,2.6
04-03-2024,20:00,16.5,48,5.5,0,1015.4,936,3.2
04-03-2024,21:00,16,45,4.1,0,1015.4,935.8,4.7
04-03-2024,22:00,14.3,48,3.5,0,1014.9,934.9,5.1
04-03-2024,23:00,14.3,48,3.5,0,1015.1,935.1,6.1
05-03-2024,00:00,14.9,54,5.7,0,1015.6,935.7,5.1
05-03-2024,01:00,14.5,68,8.7,0,1016.2,936.2,5.2
05-03-2024,02:00,15.1,75,10.7,0,1017.2,937.3,5.2
05-03-2024,03:00,17.3,73,12.4,0,1017.8,938.4,8.2
05-03-2024,04:00,20.1,65,13.3,0,1018.1,939.4,10.7
05-03-2024,05:00,22.5,57,13.5,0,1017.6,939.5,10.6
05-03-2024,06:00,25,41,10.9,0,1016.5,939.2,7.3
05-03-2024,07:00,26.6,36,10.3,0,1015.3,938.4,5.1
05-03-2024,08:00,27.8,30,8.7,0,1013.6,937.2,1.6
05-03-2024,09:00,28.7,28,8.4,0,1012.4,936.3,1.6
05-03-2024,10:00,29.2,25,7.1,0,1011.1,935.2,3.7
05-03-2024,11:00,29.2,23,5.9,0,1010.7,934.8,5.6
05-03-2024,12:00,28.7,25,6.7,0,1010.5,934.5,6.9
05-03-2024,13:00,26.7,37,10.8,0,1011.5,934.9,2.2
05-03-2024,14:00,24.4,41,10.3,0,1013.1,935.9,8.9
05-03-2024,15:00,22.6,50,11.7,0,1014.2,936.4,8
05-03-2024,16:00,21.7,51,11.2,0,1014.6,936.6,6.6
05-03-2024,17:00,21,52,10.8,0,1014.7,936.5,4.7
05-03-2024,18:00,20.1,55,10.8,0,1014.8,936.3,4
05-03-2024,19:00,19.3,57,10.6,0,1014.7,936,3.9
05-03-2024,20:00,18.4,58,10,0,1013.5,934.7,5
05-03-2024,21:00,18,59,9.9,0,1013.5,934.6,4.6
05-03-2024,22:00,17.5,61,9.9,0,1012.8,933.8,4.4
05-03-2024,23:00,17.4,61,9.8,0,1012.8,933.8,4.4
06-03-2024,00:00,17.5,60,9.7,0,1013,934,2.9
06-03-2024,01:00,17.6,60,9.7,0,1014.1,935.1,2
06-03-2024,02:00,18.2,59,10.1,0,1015.1,936.1,1.9
06-03-2024,03:00,20,55,10.7,0,1016,937.4,2.5
06-03-2024,04:00,22,50,11.1,0,1016.6,938.5,6.9
06-03-2024,05:00,24.3,44,11.3,0,1016.5,939,9
06-03-2024,06:00,26.8,41,12.4,0,1015,938.2,5.8
06-03-2024,07:00,28.2,38,12.5,0,1014.2,937.8,0.8
06-03-2024,08:00,29.3,36,12.7,0,1012.4,936.4,4.7
06-03-2024,09:00,30.2,32,11.7,0,1011.1,935.4,9.2
06-03-2024,10:00,30.3,30,10.8,0,1009.7,934.2,11.2
06-03-2024,11:00,30,30,10.6,0,1009.3,933.7,10.8
06-03-2024,12:00,28.9,38,13.2,0,1009,933.2,6.7
06-03-2024,13:00,26.5,39,11.4,0,1010.3,933.8,12.3
06-03-2024,14:00,24.4,49,13,0,1011.6,934.5,10.1
06-03-2024,15:00,23.3,50,12.3,0,1012.6,935.1,7.9
06-03-2024,16:00,22.1,54,12.3,0,1013.3,935.5,4.3
06-03-2024,17:00,21,59,12.7,0,1013.2,935.1,3.3
06-03-2024,18:00,20.1,63,12.8,0,1013.4,935,3.7
06-03-2024,19:00,19.4,64,12.4,0,1013.1,934.6,4.9
06-03-2024,20:00,19.5,62,12.1,0,1012.9,934.4,7.2
06-03-2024,21:00,18.9,62,11.5,0,1012.7,934.1,6.8
06-03-2024,22:00,18.1,62,10.7,0,1012.5,933.7,5.8
06-03-2024,23:00,17.4,62,10.1,0,1012.7,933.7,6.1
07-03-2024,00:00,17.4,63,10.3,0,1012.5,933.5,4.4
07-03-2024,01:00,17.2,63,10.1,0,1013.5,934.4,2.9
07-03-2024,02:00,17.9,63,10.7,0,1014.4,935.4,3
07-03-2024,03:00,20.1,55,10.8,0,1015.5,937,6.6
07-03-2024,04:00,22.7,47,10.8,0,1015.6,937.7,10
07-03-2024,05:00,25.3,41,11.1,0,1015.2,938,10.2
07-03-2024,06:00,27.2,40,12.4,0,1014,937.4,3.9
07-03-2024,07:00,28.1,35,11.2,0,1013.4,937,2.8
07-03-2024,08:00,29,32,10.6,0,1012.3,936.2,2.4
07-03-2024,09:00,29.5,30,10.1,0,1011.5,935.6,3.6
07-03-2024,10:00,29.7,28,9.2,0,1010.4,934.6,6.1
07-03-2024,11:00,29.6,26,8.1,0,1009.9,934.2,7.2
07-03-2024,12:00,29.2,25,7.2,0,1009.5,933.7,9.3
07-03-2024,13:00,26.5,32,8.5,0,1010.7,934.2,8.9
07-03-2024,14:00,24.6,40,10.1,0,1012.1,935,8.3
07-03-2024,15:00,23.5,43,10.2,0,1013.1,935.6,5.8
07-03-2024,16:00,22.3,48,10.7,0,1013.9,936.1,4.1
07-03-2024,17:00,21.5,51,11,0,1013.8,935.8,3.1
07-03-2024,18:00,20.8,56,11.7,0,1014.1,935.9,2.5
07-03-2024,19:00,20.1,56,11,0,1013.5,935.1,1.8
07-03-2024,20:00,19.4,58,10.9,0,1013.3,934.8,3.1
07-03-2024,21:00,19.5,56,10.5,0,1013.4,934.9,4.8
07-03-2024,22:00,18.4,56,9.5,0,1013.1,934.4,4.4
07-03-2024,23:00,17.4,60,9.6,0,1013.7,934.6,4.3
08-03-2024,00:00,17.5,62,10.1,0,1014.2,935.1,4.3
08-03-2024,01:00,17.1,62,9.8,0,1014.7,935.5,4
08-03-2024,02:00,17.8,62,10.4,0,1015.7,936.6,4
08-03-2024,03:00,20.3,53,10.4,0,1016.2,937.7,6.8
08-03-2024,04:00,22.9,46,10.7,0,1016.7,938.8,9.6
08-03-2024,05:00,25.4,39,10.4,0,1016.2,939,10.2
08-03-2024,06:00,27.3,33,9.6,0,1015.4,938.7,5.8
08-03-2024,07:00,28.7,29,8.9,0,1014.2,937.9,2.6
08-03-2024,08:00,29.5,26,8,0,1012.8,936.8,3.2
08-03-2024,09:00,30,24,7.3,0,1011.9,936.1,8.8
08-03-2024,10:00,30.2,22,6.1,0,1010.4,934.8,9.2
08-03-2024,11:00,30,22,6,0,1010.4,934.7,9.8
08-03-2024,12:00,29.2,24,6.5,0,1010.5,934.6,9.4
08-03-2024,13:00,26.7,29,7.2,0,1011.8,935.2,9.4
08-03-2024,14:00,24.6,35,8.2,0,1013,935.8,9.4
08-03-2024,15:00,23.4,37,7.9,0,1014.2,936.6,5.8
08-03-2024,16:00,22.2,42,8.7,0,1014.7,936.8,3.6
08-03-2024,17:00,21.7,45,9.3,0,1014.8,936.8,3.2
08-03-2024,18:00,20.8,48,9.4,0,1014.5,936.3,3.6
08-03-2024,19:00,20.3,50,9.5,0,1014.3,935.9,3.6
08-03-2024,20:00,19.4,53,9.6,0,1013.8,935.3,4
08-03-2024,21:00,18.8,55,9.6,0,1014.1,935.4,4
08-03-2024,22:00,18.3,57,9.7,0,1014.2,935.3,4
08-03-2024,23:00,17.7,57,9.1,0,1014.6,935.6,4.5
09-03-2024,00:00,18,53,8.3,0,1015,936,4.8
09-03-2024,01:00,17.7,52,7.7,0,1015.4,936.3,5.2
09-03-2024,02:00,18.4,52,8.4,0,1016.2,937.2,4.9
09-03-2024,03:00,20.8,47,9.1,0,1016.7,938.3,8.2
09-03-2024,04:00,23.4,41,9.4,0,1017.2,939.4,12
09-03-2024,05:00,25.9,35,9.3,0,1016.7,939.5,12.1
09-03-2024,06:00,28.3,32,10,0,1015.7,939.2,7.7
09-03-2024,07:00,29.7,28,9.3,0,1014.1,938.1,5.4
09-03-2024,08:00,30.9,24,8,0,1012.7,937.1,2.6
09-03-2024,09:00,31.4,22,7.1,0,1011.3,935.9,5.4
09-03-2024,10:00,31.3,22,7.1,0,1010.7,935.3,9.1
09-03-2024,11:00,31.1,21,6.2,0,1010.5,935.1,8.3
09-03-2024,12:00,30.8,22,6.6,0,1010.7,935.2,7.6
09-03-2024,13:00,28.4,27,7.6,0,1011.3,935.2,3.5
09-03-2024,14:00,25.9,35,9.3,0,1012.8,936,8.4
09-03-2024,15:00,25,38,9.7,0,1013.8,936.6,5.7
09-03-2024,16:00,23.7,43,10.4,0,1014.4,936.9,3.6
09-03-2024,17:00,23.2,46,11,0,1014.9,937.2,2.9
09-03-2024,18:00,22.2,49,11,0,1014.4,936.5,3.3
09-03-2024,19:00,21.7,54,12,0,1014.3,936.3,2.5
09-03-2024,20:00,21.3,53,11.3,0,1013.4,935.4,2.5
09-03-2024,21:00,21,53,11,0,1013.6,935.5,4.6
09-03-2024,22:00,19.2,55,9.9,0,1013.3,934.7,4.8
09-03-2024,23:00,18.8,57,10.1,0,1013.6,934.9,4
10-03-2024,00:00,18.7,57,10,0,1013.6,934.9,4
10-03-2024,01:00,18.6,57,9.9,0,1014.4,935.6,3.8
10-03-2024,02:00,19.4,57,10.6,0,1015.2,936.5,2.9
10-03-2024,03:00,22,50,11.1,0,1016.4,938.3,4
10-03-2024,04:00,24.6,45,11.9,0,1017.1,939.6,7.8
10-03-2024,05:00,27.3,38,11.7,0,1016.8,940,11.5
10-03-2024,06:00,29.2,35,12.2,0,1015.5,939.2,10.5
10-03-2024,07:00,30.9,30,11.3,0,1014.6,938.8,11
10-03-2024,08:00,32,27,10.7,0,1013.3,937.9,9.7
10-03-2024,09:00,32.7,25,10.1,0,1012.7,937.5,7.9
10-03-2024,10:00,32.7,23,8.9,0,1012,936.8,10.1
10-03-2024,11:00,32.1,23,8.4,0,1011.8,936.5,10.6
10-03-2024,12:00,31.4,26,9.6,0,1011.4,936,7.8
10-03-2024,13:00,29.4,33,11.5,0,1012.2,936.2,3.4
10-03-2024,14:00,27.7,38,12.1,0,1013,936.6,4
10-03-2024,15:00,27.1,46,14.5,0,1014,937.3,1.1
10-03-2024,16:00,25.6,43,12.1,0,1014.8,937.7,6
10-03-2024,17:00,25.1,45,12.4,0,1015.4,938.2,3.8
10-03-2024,18:00,24.3,51,13.5,0,1015.6,938.1,3.1
10-03-2024,19:00,23.5,53,13.4,0,1015.2,937.6,3.1
10-03-2024,20:00,22.8,56,13.6,0,1014.8,937,3.1
10-03-2024,21:00,22.3,58,13.6,0,1014.2,936.3,2.6
10-03-2024,22:00,22.4,56,13.2,0,1014.3,936.5,3.6
10-03-2024,23:00,22.3,55,12.8,0,1014.6,936.7,3.4
11-03-2024,00:00,19,68,13,0,1015.3,936.5,3.8
11-03-2024,01:00,17.9,74,13.2,0,1015.9,936.8,3.8
11-03-2024,02:00,18.3,76,14,0,1016.8,937.7,3.8
11-03-2024,03:00,23.1,67,16.7,0,1017,939.1,3.1
11-03-2024,04:00,27.8,41,13.4,0,1017.1,940.4,2.1
11-03-2024,05:00,30.4,28,9.9,0,1016.5,940.5,1.5
11-03-2024,06:00,31.7,27,10.4,0,1015.8,940.1,5.8
11-03-2024,07:00,33.2,23,9.3,0,1014.9,939.6,9.4
11-03-2024,08:00,34.1,20,7.9,0,1013.3,938.4,13.1
11-03-2024,09:00,34.4,18,6.7,0,1012.2,937.4,16.2
11-03-2024,10:00,34.1,17,5.6,0,1011.3,936.5,18.4
11-03-2024,11:00,33.3,17,4.9,0,1011.6,936.6,17.4
11-03-2024,12:00,32.3,20,6.5,0,1011.3,936.1,12.7
11-03-2024,13:00,29.4,24,6.8,0,1012.4,936.4,7.1
11-03-2024,14:00,26.9,31,8.4,0,1013.3,936.7,5.9
11-03-2024,15:00,25.4,38,10.1,0,1014.1,937,5.4
11-03-2024,16:00,24.2,43,10.8,0,1014.7,937.3,4.8
11-03-2024,17:00,22.8,47,10.9,0,1014.8,937,4.9
11-03-2024,18:00,21.4,56,12.3,0,1015.1,937,4.7
11-03-2024,19:00,20.7,57,11.9,0,1014.6,936.3,4.7
11-03-2024,20:00,20.4,56,11.4,0,1014.3,936,5
11-03-2024,21:00,20.3,55,10.9,0,1014,935.7,5.2
11-03-2024,22:00,20.1,55,10.8,0,1013.8,935.4,4.9
11-03-2024,23:00,19.9,57,11.1,0,1013.8,935.4,3.8
12-03-2024,00:00,20,61,12.3,0,1014.2,935.8,3.3
12-03-2024,01:00,19.8,62,12.3,0,1014.5,936,3.3
12-03-2024,02:00,21.1,62,13.5,0,1015.5,937.2,2.3
12-03-2024,03:00,24.2,53,14,0,1015.7,938.2,0.8
12-03-2024,04:00,26.8,48,14.9,0,1016.4,939.5,3.8
12-03-2024,05:00,29.3,40,14.3,0,1016.1,939.8,3.9
12-03-2024,06:00,30.9,37,14.5,0,1014.6,938.8,5.7
12-03-2024,07:00,32.4,32,13.6,0,1013.4,938.1,9.2
12-03-2024,08:00,33.4,26,11.3,0,1011.8,936.8,13.7
12-03-2024,09:00,34.2,21,8.8,0,1010.7,936,17
12-03-2024,10:00,34.1,19,7.2,0,1010,935.3,19.2
12-03-2024,11:00,33,21,7.8,0,1010,935.1,18.6
12-03-2024,12:00,32.1,23,8.4,0,1010,934.9,12.8
12-03-2024,13:00,29.5,30,10.1,0,1010.9,935.1,6.9
12-03-2024,14:00,27.5,35,10.7,0,1011.9,935.5,5.6
12-03-2024,15:00,25.9,38,10.5,0,1012.8,936,4.6
12-03-2024,16:00,24.5,42,10.7,0,1013.1,935.9,5.3
12-03-2024,17:00,23.4,44,10.5,0,1013.2,935.7,6
12-03-2024,18:00,22.4,47,10.6,0,1013.2,935.5,6
12-03-2024,19:00,21.9,47,10.1,0,1012.9,935,5.8
12-03-2024,20:00,21.3,48,9.8,0,1012.3,934.3,5.5
12-03-2024,21:00,20.6,50,9.8,0,1011.7,933.6,5.4
12-03-2024,22:00,20.5,51,10,0,1010.6,932.6,4.9
12-03-2024,23:00,20.6,52,10.4,0,1010.7,932.7,4.5
13-03-2024,00:00,19.8,55,10.5,0,1011.4,933.1,4
13-03-2024,01:00,19.1,59,10.9,0,1012.2,933.7,3.5
13-03-2024,02:00,19.4,64,12.4,0,1013.3,934.8,3.8
13-03-2024,03:00,24.1,58,15.3,0,1013.5,936.1,2.5
13-03-2024,04:00,27.7,38,12.1,0,1014.1,937.6,4.6
13-03-2024,05:00,29.7,32,11.3,0,1014,938,5.9
13-03-2024,06:00,31.1,28,10.4,0,1012.7,937.1,8.2
13-03-2024,07:00,32.4,24,9.3,0,1011.5,936.3,12.4
13-03-2024,08:00,33.3,20,7.3,0,1010.2,935.3,15.8
13-03-2024,09:00,33.7,15,3.5,0,1009.5,934.8,18.4
13-03-2024,10:00,33.1,15,3,0,1009,934.2,18.4
13-03-2024,11:00,32.3,17,4.1,0,1009.1,934.1,15.9
13-03-2024,12:00,31.7,20,6,0,1008.2,933.1,10.5
13-03-2024,13:00,29,25,7,0,1009.3,933.5,6.5
13-03-2024,14:00,27.3,25,5.5,0,1010.8,934.4,6.9
13-03-2024,15:00,26,25,4.5,0,1012.3,935.5,7.7
13-03-2024,16:00,24.9,26,4.1,0,1013.5,936.3,7.7
13-03-2024,17:00,23.6,28,4,0,1013.8,936.3,6.6
13-03-2024,18:00,22.2,33,5.2,0,1014.1,936.2,4.8
13-03-2024,19:00,21.5,38,6.6,0,1013.3,935.3,4.3
13-03-2024,20:00,21.3,41,7.5,0,1013.1,935.1,3.9
13-03-2024,21:00,21.2,42,7.8,0,1012.4,934.4,4.1
13-03-2024,22:00,21.1,41,7.3,0,1012.2,934.2,4.4
13-03-2024,23:00,20.7,42,7.3,0,1012.3,934.2,4.9
14-03-2024,00:00,21.5,40,7.3,0,1012.7,934.8,4.6
14-03-2024,01:00,21.1,40,7,0,1013.3,935.2,4.8
14-03-2024,02:00,21.8,42,8.3,0,1014.1,936.1,4.6
14-03-2024,03:00,24.9,35,8.4,0,1014.7,937.5,5.2
14-03-2024,04:00,27.5,29,7.9,0,1015.3,938.6,9.2
14-03-2024,05:00,29.8,22,5.8,0,1015.2,939.1,9.5
14-03-2024,06:00,31,19,4.7,0,1013.9,938.2,7.9
14-03-2024,07:00,32.1,17,4,0,1013.3,937.9,8.4
14-03-2024,08:00,32.7,16,3.6,0,1011.8,936.7,10.5
14-03-2024,09:00,33,15,2.9,0,1011.4,936.4,10.8
14-03-2024,10:00,33.1,12,-0.1,0,1010,935.1,11.8
14-03-2024,11:00,32.5,11,-1.8,0,1010.1,935,12.7
14-03-2024,12:00,31.5,13,-0.3,0,1009.8,934.5,10.9
14-03-2024,13:00,28.7,18,2.1,0,1011,935,6.3
14-03-2024,14:00,26.5,22,3,0,1011.8,935.2,5.5
14-03-2024,15:00,25.1,24,3.1,0,1012.5,935.5,5.1
14-03-2024,16:00,24.2,25,3,0,1012.7,935.4,5.4
14-03-2024,17:00,23.5,25,2.4,0,1013,935.5,5.6
14-03-2024,18:00,22.3,31,4.3,0,1013.1,935.3,4.9
14-03-2024,19:00,21.5,35,5.4,0,1012.7,934.8,4.7
14-03-2024,20:00,20.8,38,5.9,0,1012.1,934,5.2
14-03-2024,21:00,20.6,39,6.2,0,1012,933.9,4.8
14-03-2024,22:00,20.9,37,5.7,0,1011.4,933.4,5
14-03-2024,23:00,21.5,35,5.4,0,1011.5,933.7,4.6
15-03-2024,00:00,21.8,33,4.8,0,1011.6,933.8,4.3
15-03-2024,01:00,22,36,6.3,0,1012.4,934.6,3.7
15-03-2024,02:00,22.5,39,7.9,0,1012.9,935.2,3.7
15-03-2024,03:00,23.9,42,10.2,0,1014.1,936.7,4.6
15-03-2024,04:00,26.2,41,11.9,0,1014.2,937.3,9.2
15-03-2024,05:00,29,32,10.6,0,1014.4,938.2,10.5
15-03-2024,06:00,30.5,27,9.4,0,1013.4,937.6,5
15-03-2024,07:00,31.6,23,7.9,0,1012.3,936.9,1.5
15-03-2024,08:00,32.6,20,6.7,0,1010.7,935.6,8
15-03-2024,09:00,33,18,5.6,0,1009.8,934.9,9.8
15-03-2024,10:00,33,17,4.7,0,1009.2,934.3,9.6
15-03-2024,11:00,32.6,17,4.4,0,1008.9,934,8.5
15-03-2024,12:00,31.9,19,5.4,0,1008.9,933.8,9.2
15-03-2024,13:00,29.9,23,6.5,0,1009.2,933.6,4.2
15-03-2024,14:00,28.3,31,9.5,0,1010.4,934.3,2.3
15-03-2024,15:00,27.3,32,9.2,0,1011.7,935.3,4.2
15-03-2024,16:00,26,35,9.4,0,1012.8,936,3.9
15-03-2024,17:00,25.8,41,11.6,0,1013.2,936.3,2.6
15-03-2024,18:00,25.3,43,11.9,0,1013.2,936.2,2.9
15-03-2024,19:00,24.6,41,10.5,0,1012.2,935.1,3.7
15-03-2024,20:00,24.6,42,10.9,0,1011.6,934.5,3.5
15-03-2024,21:00,24.3,41,10.2,0,1011.5,934.4,3.8
15-03-2024,22:00,23.8,39,9,0,1011.9,934.6,5.8
15-03-2024,23:00,22.8,44,9.9,0,1012.2,934.6,5.4
16-03-2024,00:00,21.6,51,11.1,0,1012.8,934.9,6.2
16-03-2024,01:00,20.7,55,11.4,0,1013.2,935,7.1
16-03-2024,02:00,21.1,59,12.8,0,1014.7,936.5,3.2
16-03-2024,03:00,22.7,56,13.5,0,1015.8,937.9,6.8
16-03-2024,04:00,25,49,13.6,0,1015.4,938.1,9.4
16-03-2024,05:00,27.4,41,13,0,1015.1,938.4,8.5
16-03-2024,06:00,30.1,34,12.5,0,1013.9,938,5.9
16-03-2024,07:00,31.1,30,11.5,0,1012.9,937.3,5.4
16-03-2024,08:00,31.8,29,11.6,0,1011.6,936.3,2.8
16-03-2024,09:00,32.6,26,10.6,0,1010.5,935.4,5.2
16-03-2024,10:00,32.3,26,10.3,0,1009.8,934.7,8
16-03-2024,11:00,30.4,32,11.9,0,1010.1,934.5,11.4
16-03-2024,12:00,28.2,47,15.8,0,1010.8,934.7,11.3
16-03-2024,13:00,24.7,69,18.6,0,1012.2,935.1,8.8
16-03-2024,14:00,23.8,73,18.7,0,1012.9,935.5,4.5
16-03-2024,15:00,23.5,75,18.8,0,1013.5,936,2.1
16-03-2024,16:00,23.4,77,19.1,0,1014.1,936.5,1
16-03-2024,17:00,23.2,75,18.5,0,1013.9,936.3,2.3
16-03-2024,18:00,23.7,63,16.3,0,1013.6,936.2,2.5
16-03-2024,19:00,23.5,63,16,0,1012.9,935.4,1.3
16-03-2024,20:00,23.3,64,16.1,0,1012.7,935.2,2.2
16-03-2024,21:00,23,65,16.1,0,1012.4,934.9,2.6
16-03-2024,22:00,22.8,63,15.4,0,1012.2,934.6,3.1
16-03-2024,23:00,22.5,58,13.9,0,1012.6,934.9,2.7
17-03-2024,00:00,21.9,52,11.6,0,1013.3,935.4,2.6
17-03-2024,01:00,21.1,54,11.4,0,1014.1,935.9,3.4
17-03-2024,02:00,21.6,56,12.5,0,1015.1,937,2.7
17-03-2024,03:00,23.7,50,12.6,0,1015.9,938.3,6.3
17-03-2024,04:00,26.1,46,13.6,0,1015.9,938.9,7.4
17-03-2024,05:00,28.3,43,14.5,0,1015.4,938.9,9.6
17-03-2024,06:00,29.6,47,17.1,0,1014.6,938.5,8.4
17-03-2024,07:00,30.8,48,18.5,0,1013.4,937.7,8.1
17-03-2024,08:00,31.7,46,18.7,0,1012.3,936.9,7.1
17-03-2024,09:00,31.5,47,18.9,0.1,1011.1,935.7,7.8
17-03-2024,10:00,30.6,48,18.3,0.1,1010.4,934.9,8
17-03-2024,11:00,23.9,77,19.6,15.4,1013,935.6,10
17-03-2024,12:00,23.6,73,18.5,0.3,1012.2,934.8,4.1
17-03-2024,13:00,22.9,78,18.9,0.3,1012.4,934.8,5.8
17-03-2024,14:00,22.6,80,19,0.1,1013.3,935.6,6.7
17-03-2024,15:00,22.2,82,19,0,1013.5,935.7,4
17-03-2024,16:00,22.2,83,19.2,0,1014,936.1,2.1
17-03-2024,17:00,22.1,82,18.9,0,1014.2,936.3,2.3
17-03-2024,18:00,21,85,18.4,0,1014.1,935.9,1.5
17-03-2024,19:00,20.7,86,18.3,0,1013.5,935.3,1.8
17-03-2024,20:00,20.5,86,18.1,0,1013,934.8,2.3
17-03-2024,21:00,20.2,88,18.2,0,1013,934.7,1.6
17-03-2024,22:00,20.4,87,18.1,0,1012.8,934.6,3.2
17-03-2024,23:00,20.5,86,18.1,0,1012.6,934.4,1.8
18-03-2024,00:00,20.3,88,18.2,0,1013.1,934.8,2.3
18-03-2024,01:00,20.2,89,18.4,0,1013.5,935.2,1.5
18-03-2024,02:00,20.6,91,19.1,0,1014.2,935.9,2.3
18-03-2024,03:00,22.2,86,19.7,0,1015,937.1,4.9
18-03-2024,04:00,24,79,20.2,0,1015.3,937.8,6.8
18-03-2024,05:00,26,69,19.9,0,1015.1,938.1,11.7
18-03-2024,06:00,27.5,64,20.1,0,1014.1,937.5,8.4
18-03-2024,07:00,28.6,61,20.4,0,1013,936.8,8.7
18-03-2024,08:00,29.2,59,20.4,0.1,1012,936,7.8
18-03-2024,09:00,29,59,20.2,0.4,1010.8,934.9,7.5
18-03-2024,10:00,25.1,74,20.2,4.3,1011.4,934.5,19.2
18-03-2024,11:00,23.7,76,19.2,4.8,1011.3,934,4.8
18-03-2024,12:00,23.8,76,19.3,0,1010.5,933.3,0.7
18-03-2024,13:00,23.3,80,19.6,0,1010.7,933.4,3.1
18-03-2024,14:00,22.8,85,20.1,0,1011,933.5,2.3
18-03-2024,15:00,22.5,87,20.2,0,1011.8,934.2,2.1
18-03-2024,16:00,22.3,87,20,0,1012.3,934.6,0.5
18-03-2024,17:00,22.1,86,19.6,0,1012.8,935,4.3
18-03-2024,18:00,22,87,19.8,0,1012.9,935.1,2.2
18-03-2024,19:00,21.7,87,19.5,0,1012.2,934.4,2.9
18-03-2024,20:00,21.1,90,19.4,0,1012.2,934.2,4
18-03-2024,21:00,20.8,91,19.3,0,1012.2,934.1,3.9
18-03-2024,22:00,20.5,91,19,0,1011.8,933.7,3.6
18-03-2024,23:00,20.1,92,18.7,0,1011.9,933.7,3.3
19-03-2024,00:00,19.4,91,17.9,0,1012.9,934.4,2.3
19-03-2024,01:00,19.1,92,17.8,0,1013.4,934.8,2.5
19-03-2024,02:00,19.8,89,17.9,0,1013.9,935.4,3.9
19-03-2024,03:00,21.1,82,17.9,0.4,1015,936.8,10.3
19-03-2024,04:00,21.9,80,18.3,0.2,1015.2,937.2,2.8
19-03-2024,05:00,21.3,82,18.1,4.1,1016.3,938,11.7
19-03-2024,06:00,23.6,73,18.5,2.8,1015,937.4,4.4
19-03-2024,07:00,25.5,64,18.2,0.7,1013.6,936.6,2
19-03-2024,08:00,26.3,63,18.7,0.2,1012.8,936,2
19-03-2024,09:00,21.2,73,16.2,4.4,1013.2,935.1,12.1
19-03-2024,10:00,23.7,65,16.8,0,1011.7,934.4,5.5
19-03-2024,11:00,24.4,62,16.7,0,1011,933.9,7.7
19-03-2024,12:00,24,69,18,0,1010.6,933.5,1.1
19-03-2024,13:00,23.1,73,18,0,1011.5,934.1,5.8
19-03-2024,14:00,22.3,78,18.3,0,1012.4,934.7,4.3
19-03-2024,15:00,21.7,83,18.7,0,1013.4,935.5,4.8
19-03-2024,16:00,21,85,18.4,0,1013.6,935.5,3.3
19-03-2024,17:00,20.5,87,18.3,0,1013.9,935.6,2.3
19-03-2024,18:00,19.9,89,18,0,1014.2,935.7,4.6
19-03-2024,19:00,19.3,89,17.5,0,1014,935.4,5.9
19-03-2024,20:00,18.6,92,17.3,0,1013.8,935,3.6
19-03-2024,21:00,18.3,92,17,0,1013.5,934.7,4.2
19-03-2024,22:00,17.6,95,16.8,0,1013.6,934.6,3.1
19-03-2024,23:00,17.2,95,16.4,0,1013.8,934.7,3.3
20-03-2024,00:00,17.1,93,15.9,0,1013.9,934.7,3.6
20-03-2024,01:00,17,92,15.7,0,1014.5,935.3,2.3
20-03-2024,02:00,17.7,90,16.1,0,1015.2,936.1,1.1
20-03-2024,03:00,20.5,80,17,0,1015.9,937.5,1.4
20-03-2024,04:00,23.2,69,17.2,0,1016.4,938.6,4.7
20-03-2024,05:00,25.1,63,17.6,0,1015.6,938.3,9.1
20-03-2024,06:00,26.5,57,17.3,0,1014.6,937.8,6.9
20-03-2024,07:00,27.4,45,14.5,0.1,1014,937.4,5.2
20-03-2024,08:00,27.6,40,12.8,0.2,1012.9,936.5,6.8
